osmid,y,x,street_count,highway,geometry
1937141529,36.5524351,139.9434384,3,,POINT (139.9434384 36.5524351)
1937141536,36.5524967,139.9452667,3,,POINT (139.9452667 36.5524967)
1937141586,36.55285,139.9415384,3,,POINT (139.9415384 36.55285)
1937141592,36.5529168,139.9408273,3,,POINT (139.9408273 36.5529168)
1937141603,36.5530899,139.9431284,3,,POINT (139.9431284 36.5530899)
1937141632,36.5533701,139.9460813,3,,POINT (139.9460813 36.5533701)
1937141649,36.5535559,139.9419918,3,,POINT (139.9419918 36.5535559)
1937141679,36.5544848,139.9325299,3,,POINT (139.9325299 36.5544848)
1937141681,36.5544882,139.9468001,3,,POINT (139.9468001 36.5544882)
1937141691,36.5546494,139.946566,3,,POINT (139.946566 36.5546494)
1937141707,36.5547104,139.9421759,3,,POINT (139.9421759 36.5547104)
1937141713,36.5547359,139.9442454,3,,POINT (139.9442454 36.5547359)
1937141724,36.554841,139.9325211,3,,POINT (139.9325211 36.554841)
1937141786,36.555754,139.946712,3,,POINT (139.946712 36.555754)
1937141800,36.5560111,139.9438903,3,,POINT (139.9438903 36.5560111)
1937141802,36.5560271,139.9434163,3,,POINT (139.9434163 36.5560271)
1937141808,36.5560806,139.9420479,3,,POINT (139.9420479 36.5560806)
1937141840,36.5568938,139.9339096,4,traffic_signals,POINT (139.9339096 36.5568938)
1937141844,36.5570687,139.9339077,4,traffic_signals,POINT (139.9339077 36.5570687)
1937141858,36.5570624,139.9421539,3,,POINT (139.9421539 36.5570624)
1937141875,36.5574657,139.9461217,3,,POINT (139.9461217 36.5574657)
1937141965,36.5599517,139.9442521,3,,POINT (139.9442521 36.5599517)
1937142027,36.5608979,139.9458697,4,,POINT (139.9458697 36.5608979)
1937142030,36.5610835,139.9446082,4,,POINT (139.9446082 36.5610835)
1937142033,36.5612392,139.94355,3,,POINT (139.94355 36.5612392)
1937142035,36.5614786,139.9434035,3,,POINT (139.9434035 36.5614786)
1937142313,36.5650102,139.9454896,4,,POINT (139.9454896 36.5650102)
1937142326,36.5652416,139.9442557,4,,POINT (139.9442557 36.5652416)
1937142430,36.5669823,139.9459417,4,,POINT (139.9459417 36.5669823)
1937142438,36.5671627,139.9446911,4,,POINT (139.9446911 36.5671627)
1937142463,36.5673534,139.9434436,3,,POINT (139.9434436 36.5673534)
1937142477,36.5674461,139.9428294,1,,POINT (139.9428294 36.5674461)
1937142555,36.5689482,139.9463773,4,,POINT (139.9463773 36.5689482)
1937142571,36.5691298,139.9451224,3,,POINT (139.9451224 36.5691298)
1937142595,36.5699659,139.9452836,3,,POINT (139.9452836 36.5699659)
1937142642,36.5715042,139.9455819,4,,POINT (139.9455819 36.5715042)
1937142660,36.5717839,139.9421283,1,,POINT (139.9421283 36.5717839)
1937142730,36.5739308,139.9456621,3,,POINT (139.9456621 36.5739308)
1937142732,36.573622,139.9440878,3,,POINT (139.9440878 36.573622)
1937142733,36.5736275,139.9438495,3,,POINT (139.9438495 36.5736275)
1937142751,36.5738759,139.9468,4,,POINT (139.9468 36.5738759)
1937142807,36.5745386,139.9457022,3,,POINT (139.9457022 36.5745386)
1937142808,36.574575,139.94424,3,,POINT (139.94424 36.574575)
1937142810,36.574619,139.9440033,3,,POINT (139.9440033 36.574619)
1937142878,36.5752603,139.9468547,3,,POINT (139.9468547 36.5752603)
1937142948,36.575893,139.9415051,3,,POINT (139.9415051 36.575893)
1937142950,36.5759421,139.9458712,3,,POINT (139.9458712 36.5759421)
1937142972,36.576334,139.9436151,3,,POINT (139.9436151 36.576334)
1937143003,36.5765101,139.9420012,3,,POINT (139.9420012 36.5765101)
1937143011,36.5765636,139.9415764,4,,POINT (139.9415764 36.5765636)
1937143079,36.5772066,139.9462695,4,,POINT (139.9462695 36.5772066)
1937143103,36.5774304,139.9416672,1,,POINT (139.9416672 36.5774304)
1937143108,36.5775426,139.9440608,4,,POINT (139.9440608 36.5775426)
1937143121,36.5780189,139.9464215,3,,POINT (139.9464215 36.5780189)
1937143156,36.5787885,139.94202,3,,POINT (139.94202 36.5787885)
1937143287,36.5800835,139.9467711,4,,POINT (139.9467711 36.5800835)
1937143305,36.5803409,139.945125,4,,POINT (139.945125 36.5803409)
1937143333,36.5806975,139.942743,4,,POINT (139.942743 36.5806975)
1937143341,36.5808655,139.9417543,4,,POINT (139.9417543 36.5808655)
1937143440,36.5818122,139.9400385,3,,POINT (139.9400385 36.5818122)
1937143642,36.5831118,139.9458122,4,,POINT (139.9458122 36.5831118)
1937143657,36.5834796,139.9434522,4,,POINT (139.9434522 36.5834796)
1937143662,36.5836836,139.9422169,3,,POINT (139.9422169 36.5836836)
1937143712,36.5847132,139.9462094,3,,POINT (139.9462094 36.5847132)
1937143806,36.5861613,139.94413,4,,POINT (139.94413 36.5861613)
1937143814,36.5863769,139.9428734,4,,POINT (139.9428734 36.5863769)
1937143841,36.5865981,139.9415081,1,,POINT (139.9415081 36.5865981)
1937143872,36.5871833,139.9402861,3,,POINT (139.9402861 36.5871833)
1937143927,36.588378,139.9445475,3,,POINT (139.9445475 36.588378)
1937143990,36.5889371,139.9435714,4,,POINT (139.9435714 36.5889371)
1937144037,36.5892271,139.9427668,3,,POINT (139.9427668 36.5892271)
1939754845,36.589297,139.931055,3,,POINT (139.931055 36.589297)
1958615458,36.5527771,139.9312048,3,,POINT (139.9312048 36.5527771)
1958615459,36.5531902,139.9264153,3,,POINT (139.9264153 36.5531902)
1958615461,36.5583648,139.9339334,3,,POINT (139.9339334 36.5583648)
1958615504,36.5841213,139.9315308,3,,POINT (139.9315308 36.5841213)
1981320824,36.5857128,139.8899374,3,,POINT (139.8899374 36.5857128)
1995009867,36.5561093,139.9091959,4,,POINT (139.9091959 36.5561093)
1995009868,36.5562219,139.905473,4,,POINT (139.905473 36.5562219)
1995009870,36.5566187,139.9092769,3,,POINT (139.9092769 36.5566187)
1995009872,36.5568198,139.9008252,4,,POINT (139.9008252 36.5568198)
1995009874,36.556894,139.937123,3,,POINT (139.937123 36.556894)
1995009875,36.55692,139.9001156,4,,POINT (139.9001156 36.55692)
1995009876,36.5570125,139.9355568,3,,POINT (139.9355568 36.5570125)
1995009883,36.5571807,139.924185,3,,POINT (139.924185 36.5571807)
1995009887,36.5572706,139.9253375,3,,POINT (139.9253375 36.5572706)
1995009890,36.5573151,139.9242328,3,,POINT (139.9242328 36.5573151)
1995009894,36.5573857,139.9008845,4,,POINT (139.9008845 36.5573857)
1995009896,36.5574529,139.9001676,4,,POINT (139.9001676 36.5574529)
1995009898,36.5575686,139.9056239,4,,POINT (139.9056239 36.5575686)
1995009900,36.5576123,139.9339163,3,,POINT (139.9339163 36.5576123)
1995009901,36.5576286,139.9281103,1,,POINT (139.9281103 36.5576286)
1995009903,36.5577089,139.9327017,3,,POINT (139.9327017 36.5577089)
1995009904,36.5577232,139.9226575,3,,POINT (139.9226575 36.5577232)
1995009909,36.5578744,139.9360058,3,,POINT (139.9360058 36.5578744)
1995009910,36.557876,139.9194204,1,,POINT (139.9194204 36.557876)
1995009911,36.5578872,139.9371646,3,,POINT (139.9371646 36.5578872)
1995009912,36.5578881,139.9372114,3,,POINT (139.9372114 36.5578881)
1995009913,36.5579071,139.9298642,4,,POINT (139.9298642 36.5579071)
1995009914,36.5579115,139.9384127,3,,POINT (139.9384127 36.5579115)
1995009915,36.5579491,139.924103,4,,POINT (139.924103 36.5579491)
1995009916,36.5579515,139.9291608,3,,POINT (139.9291608 36.5579515)
1995009917,36.5579531,139.9271617,4,,POINT (139.9271617 36.5579531)
1995009918,36.557957,139.9254626,3,,POINT (139.9254626 36.557957)
1995009924,36.5581037,139.9254716,3,,POINT (139.9254716 36.5581037)
1995009927,36.5581502,139.9266538,1,,POINT (139.9266538 36.5581502)
1995009933,36.5582569,139.9213115,3,,POINT (139.9213115 36.5582569)
1995009941,36.5585505,139.9077892,4,,POINT (139.9077892 36.5585505)
1995009945,36.5586371,139.9339658,3,,POINT (139.9339658 36.5586371)
1995009948,36.5587237,139.9328405,3,,POINT (139.9328405 36.5587237)
1995009949,36.5587542,139.9384126,3,,POINT (139.9384126 36.5587542)
1995009951,36.5587647,139.9323229,3,,POINT (139.9323229 36.5587647)
1995009953,36.5587806,139.9191,3,,POINT (139.9191 36.5587806)
1995009955,36.5588692,139.9195468,3,,POINT (139.9195468 36.5588692)
1995009956,36.558885,139.9221124,3,,POINT (139.9221124 36.558885)
1995009957,36.5589001,139.9216966,3,,POINT (139.9216966 36.5589001)
1995009959,36.5589399,139.9300078,3,,POINT (139.9300078 36.5589399)
1995009963,36.5589746,139.9278251,4,,POINT (139.9278251 36.5589746)
1995009968,36.5590843,139.9078489,4,traffic_signals,POINT (139.9078489 36.5590843)
1995009970,36.5591243,139.9071483,3,,POINT (139.9071483 36.5591243)
1995009971,36.5591496,139.9292011,3,,POINT (139.9292011 36.5591496)
1995009972,36.5591839,139.9384741,3,,POINT (139.9384741 36.5591839)
1995009974,36.559213,139.9243957,3,,POINT (139.9243957 36.559213)
1995009975,36.5592415,139.9300457,3,,POINT (139.9300457 36.5592415)
1995009976,36.5592431,139.9400154,3,,POINT (139.9400154 36.5592431)
1995009977,36.5593063,139.9250218,3,,POINT (139.9250218 36.5593063)
1995009978,36.5593301,139.9251852,3,,POINT (139.9251852 36.5593301)
1995009983,36.5595204,139.9270013,3,,POINT (139.9270013 36.5595204)
1995009988,36.5596493,139.9243376,3,,POINT (139.9243376 36.5596493)
1995009989,36.5596499,139.907912,4,,POINT (139.907912 36.5596499)
1995009991,36.5597019,139.9224035,3,,POINT (139.9224035 36.5597019)
1995009995,36.5598118,139.9381966,3,,POINT (139.9381966 36.5598118)
1995009996,36.559863,139.9011085,3,,POINT (139.9011085 36.559863)
1995009999,36.5598984,139.9361474,4,,POINT (139.9361474 36.5598984)
1995010002,36.5599333,139.9243501,3,,POINT (139.9243501 36.5599333)
1995010006,36.5599998,139.9404966,3,,POINT (139.9404966 36.5599998)
1995010007,36.5599986,139.9012345,4,,POINT (139.9012345 36.5599986)
1995010008,36.5600109,139.9249475,3,,POINT (139.9249475 36.5600109)
1995010009,36.560037,139.900308,3,,POINT (139.900308 36.560037)
1995010011,36.5600917,139.9183347,4,,POINT (139.9183347 36.5600917)
1995010012,36.5601054,139.8997547,1,,POINT (139.8997547 36.5601054)
1995010013,36.5602397,139.9192047,4,,POINT (139.9192047 36.5602397)
1995010016,36.5603458,139.9204911,4,,POINT (139.9204911 36.5603458)
1995010020,36.5604029,139.9161668,3,,POINT (139.9161668 36.5604029)
1995010022,36.5604158,139.9163187,3,,POINT (139.9163187 36.5604158)
1995010024,36.5604198,139.9166314,3,,POINT (139.9166314 36.5604198)
1995010026,36.5604376,139.908,3,,POINT (139.908 36.5604376)
1995010029,36.5605337,139.9248735,3,,POINT (139.9248735 36.5605337)
1995010032,36.5605705,139.9242837,1,,POINT (139.9242837 36.5605705)
1995010033,36.5605749,139.9230386,4,,POINT (139.9230386 36.5605749)
1995010035,36.5606198,139.9009097,3,,POINT (139.9009097 36.5606198)
1995010038,36.5606688,139.9181815,4,,POINT (139.9181815 36.5606688)
1995010039,36.5606836,139.900469,3,,POINT (139.900469 36.5606836)
1995010044,36.5607847,139.9190768,3,,POINT (139.9190768 36.5607847)
1995010047,36.5608173,139.9392591,3,,POINT (139.9392591 36.5608173)
1995010049,36.5608587,139.9403615,3,,POINT (139.9403615 36.5608587)
1995010051,36.5609395,139.9160741,3,,POINT (139.9160741 36.5609395)
1995010054,36.5609804,139.9080628,4,,POINT (139.9080628 36.5609804)
1995010055,36.5609806,139.9165681,4,,POINT (139.9165681 36.5609806)
1995010065,36.5612768,139.9212486,3,,POINT (139.9212486 36.5612768)
1995010066,36.5612918,139.9179958,3,,POINT (139.9179958 36.5612918)
1995010070,36.5613657,139.9363367,3,,POINT (139.9363367 36.5613657)
1995010072,36.5614525,139.9235583,3,,POINT (139.9235583 36.5614525)
1995010074,36.5614601,139.9254491,3,,POINT (139.9254491 36.5614601)
1995010075,36.5614684,139.9340511,3,,POINT (139.9340511 36.5614684)
1995010077,36.5615107,139.9160118,3,,POINT (139.9160118 36.5615107)
1995010078,36.5615246,139.9202553,3,,POINT (139.9202553 36.5615246)
1995010080,36.5615438,139.9317801,3,,POINT (139.9317801 36.5615438)
1995010081,36.5615482,139.9165018,4,,POINT (139.9165018 36.5615482)
1995010085,36.5616749,139.9261187,3,,POINT (139.9261187 36.5616749)
1995010086,36.5617419,139.9238578,3,,POINT (139.9238578 36.5617419)
1995010092,36.5625034,139.9214662,3,,POINT (139.9214662 36.5625034)
1995010095,36.5619263,139.9061444,4,,POINT (139.9061444 36.5619263)
1995010096,36.5619744,139.9159571,3,,POINT (139.9159571 36.5619744)
1995010098,36.5620087,139.9164474,4,,POINT (139.9164474 36.5620087)
1995010103,36.5625091,139.9053999,3,,POINT (139.9053999 36.5625091)
1995010105,36.5626754,139.9241262,3,,POINT (139.9241262 36.5626754)
1995010107,36.5627417,139.9280484,1,,POINT (139.9280484 36.5627417)
1995010108,36.5627818,139.9163516,3,,POINT (139.9163516 36.5627818)
1995010109,36.5627922,139.9166748,3,,POINT (139.9166748 36.5627922)
1995010110,36.5628135,139.9176352,3,,POINT (139.9176352 36.5628135)
1995010111,36.5628232,139.9181087,3,,POINT (139.9181087 36.5628232)
1995010114,36.5629153,139.9016951,3,,POINT (139.9016951 36.5629153)
1995010115,36.5630346,139.9404143,3,,POINT (139.9404143 36.5630346)
1995010116,36.5630503,139.9341371,3,,POINT (139.9341371 36.5630503)
1995010117,36.5630496,139.9062624,4,,POINT (139.9062624 36.5630496)
1995010118,36.5630728,139.9054139,4,,POINT (139.9054139 36.5630728)
1995010119,36.563083,139.9049757,3,,POINT (139.9049757 36.563083)
1995010120,36.5630855,139.9262211,3,,POINT (139.9262211 36.5630855)
1995010124,36.5631103,139.9365625,4,,POINT (139.9365625 36.5631103)
1995010128,36.5631698,139.9382161,3,,POINT (139.9382161 36.5631698)
1995010131,36.5632007,139.9300904,4,,POINT (139.9300904 36.5632007)
1995010133,36.5632075,139.9298177,1,,POINT (139.9298177 36.5632075)
1995010134,36.5632182,139.9241572,3,,POINT (139.9241572 36.5632182)
1995010135,36.5632282,139.9239783,3,,POINT (139.9239783 36.5632282)
1995010136,36.5632281,139.9119632,3,,POINT (139.9119632 36.5632281)
1995010138,36.5632511,139.9235832,1,,POINT (139.9235832 36.5632511)
1995010139,36.5632618,139.9135728,3,,POINT (139.9135728 36.5632618)
1995010140,36.5633116,139.9176224,3,,POINT (139.9176224 36.5633116)
1995010141,36.5633207,139.9180924,3,,POINT (139.9180924 36.5633207)
1995010142,36.5633311,139.9183664,3,,POINT (139.9183664 36.5633311)
1995010143,36.5633835,139.915857,3,,POINT (139.915857 36.5633835)
1995010144,36.5633767,139.9163314,3,,POINT (139.9163314 36.5633767)
1995010145,36.5633801,139.9166582,3,,POINT (139.9166582 36.5633801)
1995010146,36.5634002,139.9176236,3,,POINT (139.9176236 36.5634002)
1995010148,36.5634092,139.9249871,3,,POINT (139.9249871 36.5634092)
1995010153,36.5634847,139.9239849,3,,POINT (139.9239849 36.5634847)
1995010157,36.5635103,139.9131913,3,,POINT (139.9131913 36.5635103)
1995010158,36.5635184,139.9135699,4,,POINT (139.9135699 36.5635184)
1995010161,36.5635665,139.9193942,3,,POINT (139.9193942 36.5635665)
1995010162,36.5635333,139.9141906,3,,POINT (139.9141906 36.5635333)
1995010163,36.5635515,139.9149506,3,,POINT (139.9149506 36.5635515)
1995010164,36.5635637,139.920224,3,traffic_signals,POINT (139.920224 36.5635637)
1995010167,36.5636112,139.9129201,4,,POINT (139.9129201 36.5636112)
1995010169,36.5636259,139.9301153,3,,POINT (139.9301153 36.5636259)
1995010170,36.5636256,139.9341682,3,,POINT (139.9341682 36.5636256)
1995010172,36.5636606,139.9119584,3,,POINT (139.9119584 36.5636606)
1995010174,36.5637144,139.9055158,3,,POINT (139.9055158 36.5637144)
1995010175,36.5637215,139.928119,4,,POINT (139.928119 36.5637215)
1995010178,36.5638175,139.9262737,3,,POINT (139.9262737 36.5638175)
1995010185,36.5640451,139.9239878,3,,POINT (139.9239878 36.5640451)
1995010187,36.5641411,139.9170983,3,,POINT (139.9170983 36.5641411)
1995010188,36.5641647,139.9166086,3,,POINT (139.9166086 36.5641647)
1995010189,36.5641814,139.9176672,4,,POINT (139.9176672 36.5641814)
1995010190,36.5641853,139.9163732,3,,POINT (139.9163732 36.5641853)
1995010191,36.564212,139.9021833,3,,POINT (139.9021833 36.564212)
1995010192,36.5642308,139.9181349,3,,POINT (139.9181349 36.5642308)
1995010193,36.5642326,139.9200882,3,,POINT (139.9200882 36.5642326)
1995010195,36.5642604,139.9183466,3,,POINT (139.9183466 36.5642604)
1995010200,36.5643598,139.9216304,3,,POINT (139.9216304 36.5643598)
1995010201,36.5643881,139.9191872,3,,POINT (139.9191872 36.5643881)
1995010202,36.5643957,139.9192479,3,,POINT (139.9192479 36.5643957)
1995010203,36.5644161,139.9301616,3,,POINT (139.9301616 36.5644161)
1995010204,36.5644462,139.9196393,3,,POINT (139.9196393 36.5644462)
1995010205,36.5644656,139.9212644,3,,POINT (139.9212644 36.5644656)
1995010207,36.5644899,139.9200292,3,,POINT (139.9200292 36.5644899)
1995010208,36.5645039,139.9202347,4,,POINT (139.9202347 36.5645039)
1995010209,36.5645041,139.9281819,4,,POINT (139.9281819 36.5645041)
1995010217,36.5646299,139.9262719,3,,POINT (139.9262719 36.5646299)
1995010219,36.5646333,139.9262433,3,,POINT (139.9262433 36.5646333)
1995010220,36.5646857,139.9023529,4,,POINT (139.9023529 36.5646857)
1995010221,36.5646964,139.9222327,3,,POINT (139.9222327 36.5646964)
1995010222,36.5647013,139.9004088,3,,POINT (139.9004088 36.5647013)
1995010227,36.5647869,139.9240602,4,,POINT (139.9240602 36.5647869)
1995010232,36.5649224,139.9388576,3,,POINT (139.9388576 36.5649224)
1995010234,36.5649821,139.9218387,1,,POINT (139.9218387 36.5649821)
1995010236,36.5649987,139.9213072,4,,POINT (139.9213072 36.5649987)
1995010237,36.5650267,139.9363302,3,,POINT (139.9363302 36.5650267)
1995010239,36.565036,139.9202748,4,,POINT (139.9202748 36.565036)
1995010241,36.5650862,139.9139861,3,,POINT (139.9139861 36.5650862)
1995010242,36.5650935,139.9181888,4,,POINT (139.9181888 36.5650935)
1995010249,36.5651778,139.9405269,4,,POINT (139.9405269 36.5651778)
1995010250,36.56518,139.9240982,1,,POINT (139.9240982 36.56518)
1995010251,36.5652489,139.9169859,3,,POINT (139.9169859 36.5652489)
1995010252,36.56526,139.9166615,3,,POINT (139.9166615 36.56526)
1995010256,36.565364,139.9155433,3,,POINT (139.9155433 36.565364)
1995010257,36.5654172,139.9008043,4,,POINT (139.9008043 36.5654172)
1995010258,36.5654191,139.9144616,3,,POINT (139.9144616 36.5654191)
1995010259,36.5654454,139.9302415,3,,POINT (139.9302415 36.5654454)
1995010260,36.565451,139.9362297,1,,POINT (139.9362297 36.565451)
1995010261,36.565469,139.9141343,3,,POINT (139.9141343 36.565469)
1995010262,36.5654708,139.9169979,3,,POINT (139.9169979 36.5654708)
1995010264,36.5654941,139.9140049,3,,POINT (139.9140049 36.5654941)
1995010266,36.565521,139.90015,3,,POINT (139.90015 36.565521)
1995010267,36.5655255,139.9282492,3,,POINT (139.9282492 36.5655255)
1995010269,36.5655463,139.9282506,3,,POINT (139.9282506 36.5655463)
1995010270,36.5655432,139.9135779,4,,POINT (139.9135779 36.5655432)
1995010275,36.5657365,139.902148,4,,POINT (139.902148 36.5657365)
1995010288,36.5659,139.9015849,4,,POINT (139.9015849 36.5659)
1995010291,36.5659903,139.9282795,3,,POINT (139.9282795 36.5659903)
1995010292,36.5659979,139.9009523,3,,POINT (139.9009523 36.5659979)
1995010293,36.565998,139.922107,1,,POINT (139.922107 36.565998)
1995010296,36.5660169,139.9213724,3,,POINT (139.9213724 36.5660169)
1995010297,36.5660305,139.9208996,3,,POINT (139.9208996 36.5660305)
1995010298,36.5660719,139.9267051,3,traffic_signals,POINT (139.9267051 36.5660719)
1995010301,36.5661336,139.917034,3,,POINT (139.917034 36.5661336)
1995010306,36.5662352,139.9043617,4,,POINT (139.9043617 36.5662352)
1995010307,36.5664421,139.9023637,3,,POINT (139.9023637 36.5664421)
1995010311,36.5665944,139.9068605,4,,POINT (139.9068605 36.5665944)
1995010312,36.5666338,139.9062869,3,,POINT (139.9062869 36.5666338)
1995010313,36.5666441,139.9142359,4,,POINT (139.9142359 36.5666441)
1995010315,36.566673,139.9058301,3,,POINT (139.9058301 36.566673)
1995010317,36.5666715,139.9136622,3,,POINT (139.9136622 36.5666715)
1995010319,36.5667264,139.9406608,3,,POINT (139.9406608 36.5667264)
